OG0000174: Ga0061073_0012 Ga0070887_120195 Ga0072400_10870 Ga0072402_105733 Ga0072403_115220 Ga0072404_110561 Ga0133561_111220 Ga0133562_121075 Ga0133563_111107 Ga0133564_111312 Ga0225908_10827 Ga0226839_109142 Ga0226840_112138 Ga0226842_104838 Ga0226843_107593 Ga0226847_106925 Ga0226852_108551 Ga0227359_100976 Ga0307804_111363 Ga0311394_111505 Ga0312303_111659 Ga0312304_111447 H3R21_00050 H3R22_00400 H3R25_04110 H3T43_02215 H3T47_06110 H3T48_02600 H3U49_00380 LACWKB10_1221 LACWKB8_1254
OG0000223: Ga0061073_0087 Ga0070887_120116 Ga0072400_1082 Ga0072402_105653 Ga0072403_115139 Ga0072404_110477 Ga0133561_111152 Ga0133562_12989 Ga0133563_111027 Ga0133564_111231 Ga0225908_10756 Ga0226839_10962 Ga0226840_11257 Ga0226842_104758 Ga0226843_107525 Ga0226847_106851 Ga0226852_108465 Ga0227359_10091 Ga0307804_111276 Ga0311394_111390 Ga0312303_111739 Ga0312304_111366 H3R21_00405 H3R22_00755 H3R25_03700 H3T43_01845 H3T47_05795 H3T48_02970 H3U49_00745 LACWKB10_1293 LACWKB8_1191
OG0000224: Ga0061073_0089 Ga0070887_120114 Ga0072400_107376 Ga0072402_105651 Ga0072403_115137 Ga0072404_110475 Ga0133561_111150 Ga0133562_12987 Ga0133563_111025 Ga0133564_111229 Ga0225908_10754 Ga0226839_10960 Ga0226840_11255 Ga0226842_104756 Ga0226843_107523 Ga0226847_106849 Ga0226852_108463 Ga0227359_10112 Ga0307804_111274 Ga0311394_111388 Ga0312303_111741 Ga0312304_111364 H3R21_00415 H3R22_00765 H3R25_03690 H3T43_01835 H3T47_05785 H3T48_02980 H3U49_00755 LACWKB10_1295 LACWKB8_1189
OG0000226: Ga0061073_0091 Ga0070887_120112 Ga0072400_107374 Ga0072402_105649 Ga0072403_115135 Ga0072404_110473 Ga0133561_111148 Ga0133562_12985 Ga0133563_111023 Ga0133564_111227 Ga0225908_10752 Ga0226839_10958 Ga0226840_11253 Ga0226842_104754 Ga0226843_107521 Ga0226847_106847 Ga0226852_108461 Ga0227359_10114 Ga0307804_111272 Ga0311394_111386 Ga0312303_111743 Ga0312304_111362 H3R21_00425 H3R22_00775 H3R25_03680 H3T43_01825 H3T47_05775 H3T48_02990 H3U49_00765 LACWKB10_1297 LACWKB8_1187
OG0000227: Ga0061073_0092 Ga0070887_120111 Ga0072400_107373 Ga0072402_105648 Ga0072403_115134 Ga0072404_110472 Ga0133561_111147 Ga0133562_12984 Ga0133563_111022 Ga0133564_111226 Ga0225908_10751 Ga0226839_10957 Ga0226840_11252 Ga0226842_104753 Ga0226843_107520 Ga0226847_106846 Ga0226852_108460 Ga0227359_10115 Ga0307804_111271 Ga0311394_111385 Ga0312303_111744 Ga0312304_111361 H3R21_00430 H3R22_00780 H3R25_03675 H3T43_01820 H3T47_05770 H3T48_02995 H3U49_00770 LACWKB10_1298 LACWKB8_1186
OG0000229: Ga0061073_0094 Ga0070887_120109 Ga0072400_107371 Ga0072402_105646 Ga0072403_115132 Ga0072404_110470 Ga0133561_111145 Ga0133562_12982 Ga0133563_111020 Ga0133564_111224 Ga0225908_10749 Ga0226839_10955 Ga0226840_11250 Ga0226842_104751 Ga0226843_107518 Ga0226847_106844 Ga0226852_108458 Ga0227359_10117 Ga0307804_111269 Ga0311394_111383 Ga0312303_111746 Ga0312304_111359 H3R21_00440 H3R22_00790 H3R25_03665 H3T43_01810 H3T47_05760 H3T48_03005 H3U49_00780 LACWKB10_1300 LACWKB8_1184
OG0000230: Ga0061073_0095 Ga0070887_120108 Ga0072400_107370 Ga0072402_105645 Ga0072403_115131 Ga0072404_110469 Ga0133561_111144 Ga0133562_12981 Ga0133563_111019 Ga0133564_111223 Ga0225908_10748 Ga0226839_10954 Ga0226840_11249 Ga0226842_104750 Ga0226843_107517 Ga0226847_106843 Ga0226852_108457 Ga0227359_10118 Ga0307804_111268 Ga0311394_111382 Ga0312303_111747 Ga0312304_111358 H3R21_00445 H3R22_00795 H3R25_03660 H3T43_01805 H3T47_05755 H3T48_03010 H3U49_00785 LACWKB10_1301 LACWKB8_1183
OG0000231: Ga0061073_0096 Ga0070887_120107 Ga0072400_107369 Ga0072402_105644 Ga0072403_115130 Ga0072404_110468 Ga0133561_111143 Ga0133562_12980 Ga0133563_111018 Ga0133564_111222 Ga0225908_10747 Ga0226839_10953 Ga0226840_11248 Ga0226842_104749 Ga0226843_107516 Ga0226847_106842 Ga0226852_108456 Ga0227359_10119 Ga0307804_111267 Ga0311394_111381 Ga0312303_111748 Ga0312304_111357 H3R21_00450 H3R22_00800 H3R25_03655 H3T43_01800 H3T47_05750 H3T48_03015 H3U49_00790 LACWKB10_1302 LACWKB8_1182
OG0000232: Ga0061073_0097 Ga0070887_120106 Ga0072400_107368 Ga0072402_105643 Ga0072403_115129 Ga0072404_110467 Ga0133561_111142 Ga0133562_12979 Ga0133563_111017 Ga0133564_111221 Ga0225908_10746 Ga0226839_10952 Ga0226840_11247 Ga0226842_104748 Ga0226843_107515 Ga0226847_106841 Ga0226852_108455 Ga0227359_101110 Ga0307804_111266 Ga0311394_111380 Ga0312303_111749 Ga0312304_111356 H3R21_00455 H3R22_00805 H3R25_03650 H3T43_01795 H3T47_05745 H3T48_03020 H3U49_00795 LACWKB10_1303 LACWKB8_1181
OG0000233: Ga0061073_0101 Ga0070887_120104 Ga0072400_107367 Ga0072402_105640 Ga0072403_115127 Ga0072404_110465 Ga0133561_111141 Ga0133562_12977 Ga0133563_111014 Ga0133564_111219 Ga0225908_10744 Ga0226839_10950 Ga0226840_11245 Ga0226842_104745 Ga0226843_107513 Ga0226847_106840 Ga0226852_108454 Ga0227359_101112 Ga0307804_111264 Ga0311394_111378 Ga0312303_111751 Ga0312304_111354 H3R21_00465 H3R22_00815 H3R25_03635 H3T43_01785 H3T47_05740 H3T48_03035 H3U49_00805 LACWKB10_1830 LACWKB8_1179
OG0000234: Ga0061073_0102 Ga0070887_120103 Ga0072400_107366 Ga0072402_105639 Ga0072403_115126 Ga0072404_110464 Ga0133561_111140 Ga0133562_12976 Ga0133563_111013 Ga0133564_111218 Ga0225908_10743 Ga0226839_10949 Ga0226840_11244 Ga0226842_104744 Ga0226843_107512 Ga0226847_106839 Ga0226852_108453 Ga0227359_101113 Ga0307804_111263 Ga0311394_111377 Ga0312303_111752 Ga0312304_111353 H3R21_00470 H3R22_00820 H3R25_03630 H3T43_01780 H3T47_05735 H3T48_03040 H3U49_00810 LACWKB10_1829 LACWKB8_1178
OG0000235: Ga0061073_0103 Ga0070887_120102 Ga0072400_107365 Ga0072402_105638 Ga0072403_115125 Ga0072404_110463 Ga0133561_111139 Ga0133562_12975 Ga0133563_111012 Ga0133564_111217 Ga0225908_10742 Ga0226839_10948 Ga0226840_11243 Ga0226842_104743 Ga0226843_107511 Ga0226847_106838 Ga0226852_108452 Ga0227359_101114 Ga0307804_111262 Ga0311394_111376 Ga0312303_111753 Ga0312304_111352 H3R21_00475 H3R22_00825 H3R25_03625 H3T43_01775 H3T47_05730 H3T48_03045 H3U49_00815 LACWKB10_1828 LACWKB8_1177
OG0000236: Ga0061073_0104 Ga0070887_120100 Ga0072400_107363 Ga0072402_105636 Ga0072403_115123 Ga0072404_110461 Ga0133561_111137 Ga0133562_12973 Ga0133563_111010 Ga0133564_111215 Ga0225908_10740 Ga0226839_10946 Ga0226840_11241 Ga0226842_104741 Ga0226843_107509 Ga0226847_106836 Ga0226852_108450 Ga0227359_101116 Ga0307804_111258 Ga0311394_111371 Ga0312303_111757 Ga0312304_111348 H3R21_00480 H3R22_00830 H3R25_03620 H3T43_01770 H3T47_05725 H3T48_03050 H3U49_00820 LACWKB10_1827 LACWKB8_1176
OG0000237: Ga0061073_0105 Ga0070887_12099 Ga0072400_107362 Ga0072402_105635 Ga0072403_115122 Ga0072404_110460 Ga0133561_111136 Ga0133562_12972 Ga0133563_111009 Ga0133564_111214 Ga0225908_10739 Ga0226839_10945 Ga0226840_11240 Ga0226842_104740 Ga0226843_107508 Ga0226847_106835 Ga0226852_108449 Ga0227359_101117 Ga0307804_111257 Ga0311394_111370 Ga0312303_111758 Ga0312304_111347 H3R21_00485 H3R22_00835 H3R25_03615 H3T43_01765 H3T47_05720 H3T48_03055 H3U49_00825 LACWKB10_1826 LACWKB8_1175
OG0000238: Ga0061073_0106 Ga0070887_12098 Ga0072400_107361 Ga0072402_105634 Ga0072403_115121 Ga0072404_110459 Ga0133561_111135 Ga0133562_12971 Ga0133563_111008 Ga0133564_111213 Ga0225908_10738 Ga0226839_10944 Ga0226840_11239 Ga0226842_104739 Ga0226843_107507 Ga0226847_106834 Ga0226852_108448 Ga0227359_101118 Ga0307804_111256 Ga0311394_111369 Ga0312303_111759 Ga0312304_111346 H3R21_00490 H3R22_00840 H3R25_03610 H3T43_01760 H3T47_05715 H3T48_03060 H3U49_00830 LACWKB10_1825 LACWKB8_1174
OG0000239: Ga0061073_0107 Ga0070887_12097 Ga0072400_107360 Ga0072402_105633 Ga0072403_115120 Ga0072404_110458 Ga0133561_111134 Ga0133562_12970 Ga0133563_111007 Ga0133564_111212 Ga0225908_10737 Ga0226839_10943 Ga0226840_11238 Ga0226842_104738 Ga0226843_107506 Ga0226847_106833 Ga0226852_108447 Ga0227359_101119 Ga0307804_111255 Ga0311394_111368 Ga0312303_111760 Ga0312304_111345 H3R21_00495 H3R22_00845 H3R25_03605 H3T43_01755 H3T47_05710 H3T48_03065 H3U49_00835 LACWKB10_1824 LACWKB8_1173
OG0000240: Ga0061073_0108 Ga0070887_12096 Ga0072400_107359 Ga0072402_105632 Ga0072403_115119 Ga0072404_110457 Ga0133561_111133 Ga0133562_12969 Ga0133563_111006 Ga0133564_111211 Ga0225908_10736 Ga0226839_10942 Ga0226840_11237 Ga0226842_104737 Ga0226843_107505 Ga0226847_106832 Ga0226852_108446 Ga0227359_101120 Ga0307804_111254 Ga0311394_111367 Ga0312303_111761 Ga0312304_111344 H3R21_00500 H3R22_00850 H3R25_03600 H3T43_01750 H3T47_05705 H3T48_03070 H3U49_00840 LACWKB10_1823 LACWKB8_1172
OG0000241: Ga0061073_0109 Ga0070887_12095 Ga0072400_107358 Ga0072402_105631 Ga0072403_115118 Ga0072404_110456 Ga0133561_111132 Ga0133562_12968 Ga0133563_111003 Ga0133564_111210 Ga0225908_10735 Ga0226839_10941 Ga0226840_11236 Ga0226842_104736 Ga0226843_107467 Ga0226847_106783 Ga0226852_108421 Ga0227359_101121 Ga0307804_111253 Ga0311394_111366 Ga0312303_111763 Ga0312304_111342 H3R21_00505 H3R22_00855 H3R25_03585 H3T43_01745 H3T47_05700 H3T48_03085 H3U49_00845 LACWKB10_1822 LACWKB8_1171
OG0000242: Ga0061073_0110 Ga0070887_12094 Ga0072400_107357 Ga0072402_105630 Ga0072403_115117 Ga0072404_110455 Ga0133561_111131 Ga0133562_12967 Ga0133563_111002 Ga0133564_111209 Ga0225908_10734 Ga0226839_10940 Ga0226840_11235 Ga0226842_104735 Ga0226843_107466 Ga0226847_106782 Ga0226852_108420 Ga0227359_101122 Ga0307804_111252 Ga0311394_111365 Ga0312303_111764 Ga0312304_111341 H3R21_00510 H3R22_00860 H3R25_03580 H3T43_01740 H3T47_05695 H3T48_03090 H3U49_00850 LACWKB10_1821 LACWKB8_1170
OG0000243: Ga0061073_0111 Ga0070887_12093 Ga0072400_107356 Ga0072402_105629 Ga0072403_115116 Ga0072404_110451 Ga0133561_111130 Ga0133562_12963 Ga0133563_111001 Ga0133564_111208 Ga0225908_10730 Ga0226839_10939 Ga0226840_11231 Ga0226842_104734 Ga0226843_107465 Ga0226847_106781 Ga0226852_108419 Ga0227359_101126 Ga0307804_111250 Ga0311394_111361 Ga0312303_111766 Ga0312304_111337 H3R21_00515 H3R22_00880 H3R25_03575 H3T43_01735 H3T47_05690 H3T48_03095 H3U49_00855 LACWKB10_1820 LACWKB8_1169
OG0000244: Ga0061073_0115 Ga0070887_12089 Ga0072400_107350 Ga0072402_105623 Ga0072403_115112 Ga0072404_110447 Ga0133561_111126 Ga0133562_12959 Ga0133563_11997 Ga0133564_111203 Ga0225908_10726 Ga0226839_10934 Ga0226840_11226 Ga0226842_104730 Ga0226843_107396 Ga0226847_106774 Ga0226852_108409 Ga0227359_101130 Ga0307804_111243 Ga0311394_111355 Ga0312303_111772 Ga0312304_111272 H3R21_00535 H3R22_00900 H3R25_03555 H3T43_01710 H3T47_06965 H3T48_03125 H3U49_00885 LACWKB10_1812 LACWKB8_1165
OG0000245: Ga0061073_0116 Ga0070887_12088 Ga0072400_107349 Ga0072402_105622 Ga0072403_115111 Ga0072404_110446 Ga0133561_111125 Ga0133562_12958 Ga0133563_11996 Ga0133564_111202 Ga0225908_10725 Ga0226839_10933 Ga0226840_11225 Ga0226842_104729 Ga0226843_107395 Ga0226847_106773 Ga0226852_108408 Ga0227359_101131 Ga0307804_111242 Ga0311394_111354 Ga0312303_111773 Ga0312304_111271 H3R21_00540 H3R22_00905 H3R25_03550 H3T43_01705 H3T47_06960 H3T48_03130 H3U49_00890 LACWKB10_1811 LACWKB8_1164
OG0000248: Ga0061073_0119 Ga0070887_12085 Ga0072400_107346 Ga0072402_105619 Ga0072403_115108 Ga0072404_110443 Ga0133561_111122 Ga0133562_12955 Ga0133563_11993 Ga0133564_111199 Ga0225908_10722 Ga0226839_10930 Ga0226840_11222 Ga0226842_104726 Ga0226843_107391 Ga0226847_106770 Ga0226852_108404 Ga0227359_101134 Ga0307804_111239 Ga0311394_111351 Ga0312303_111776 Ga0312304_111268 H3R21_00555 H3R22_00920 H3R25_03535 H3T43_01690 H3T47_06945 H3T48_03145 H3U49_00905 LACWKB10_1808 LACWKB8_1161
OG0000249: Ga0061073_0120 Ga0070887_12084 Ga0072400_107345 Ga0072402_105618 Ga0072403_115107 Ga0072404_110442 Ga0133561_111121 Ga0133562_12954 Ga0133563_11992 Ga0133564_111198 Ga0225908_10721 Ga0226839_10929 Ga0226840_11221 Ga0226842_104725 Ga0226843_107390 Ga0226847_106769 Ga0226852_108403 Ga0227359_101135 Ga0307804_111238 Ga0311394_111350 Ga0312303_111777 Ga0312304_111267 H3R21_00560 H3R22_00925 H3R25_03530 H3T43_01685 H3T47_06940 H3T48_03150 H3U49_00910 LACWKB10_1807 LACWKB8_1160
OG0000250: Ga0061073_0121 Ga0070887_12083 Ga0072400_107344 Ga0072402_105617 Ga0072403_115106 Ga0072404_110441 Ga0133561_111120 Ga0133562_12953 Ga0133563_11991 Ga0133564_111197 Ga0225908_10720 Ga0226839_10928 Ga0226840_11220 Ga0226842_104724 Ga0226843_107389 Ga0226847_106768 Ga0226852_108402 Ga0227359_101136 Ga0307804_111237 Ga0311394_111349 Ga0312303_111778 Ga0312304_111266 H3R21_00565 H3R22_00930 H3R25_03525 H3T43_01680 H3T47_06935 H3T48_03155 H3U49_00915 LACWKB10_1806 LACWKB8_1159
OG0000251: Ga0061073_0122 Ga0070887_12082 Ga0072400_107343 Ga0072402_105616 Ga0072403_115105 Ga0072404_110440 Ga0133561_111119 Ga0133562_12952 Ga0133563_11990 Ga0133564_111196 Ga0225908_10719 Ga0226839_10927 Ga0226840_11219 Ga0226842_104723 Ga0226843_107388 Ga0226847_106767 Ga0226852_108401 Ga0227359_101137 Ga0307804_111236 Ga0311394_111348 Ga0312303_111779 Ga0312304_111265 H3R21_00570 H3R22_00935 H3R25_03520 H3T43_01675 H3T47_06930 H3T48_03160 H3U49_00920 LACWKB10_1805 LACWKB8_1158
OG0000252: Ga0061073_0123 Ga0070887_12081 Ga0072400_107342 Ga0072402_105615 Ga0072403_115104 Ga0072404_110439 Ga0133561_111118 Ga0133562_12951 Ga0133563_11989 Ga0133564_111195 Ga0225908_10718 Ga0226839_10926 Ga0226840_11218 Ga0226842_104722 Ga0226843_107387 Ga0226847_106766 Ga0226852_108400 Ga0227359_101138 Ga0307804_111235 Ga0311394_111347 Ga0312303_111780 Ga0312304_111264 H3R21_00575 H3R22_00940 H3R25_03515 H3T43_01670 H3T47_06925 H3T48_03165 H3U49_00925 LACWKB10_1804 LACWKB8_1157
OG0000253: Ga0061073_0124 Ga0070887_12080 Ga0072400_107341 Ga0072402_105614 Ga0072403_115103 Ga0072404_110438 Ga0133561_111117 Ga0133562_12950 Ga0133563_11988 Ga0133564_111194 Ga0225908_10717 Ga0226839_10925 Ga0226840_11217 Ga0226842_104721 Ga0226843_107386 Ga0226847_106765 Ga0226852_108399 Ga0227359_101139 Ga0307804_111234 Ga0311394_111346 Ga0312303_111781 Ga0312304_111263 H3R21_00580 H3R22_00945 H3R25_03510 H3T43_01665 H3T47_06920 H3T48_03170 H3U49_00930 LACWKB10_1803 LACWKB8_1156
OG0000255: Ga0061073_0126 Ga0070887_12078 Ga0072400_107339 Ga0072402_105612 Ga0072403_115101 Ga0072404_110436 Ga0133561_111115 Ga0133562_12948 Ga0133563_11986 Ga0133564_111192 Ga0225908_10715 Ga0226839_10923 Ga0226840_11215 Ga0226842_104719 Ga0226843_107384 Ga0226847_106763 Ga0226852_108397 Ga0227359_101141 Ga0307804_111232 Ga0311394_111344 Ga0312303_111783 Ga0312304_111261 H3R21_00590 H3R22_00955 H3R25_03500 H3T43_01655 H3T47_06910 H3T48_03180 H3U49_00940 LACWKB10_1801 LACWKB8_1154
OG0000256: Ga0061073_0127 Ga0070887_12077 Ga0072400_107338 Ga0072402_105611 Ga0072403_115100 Ga0072404_110435 Ga0133561_111114 Ga0133562_12947 Ga0133563_11985 Ga0133564_111191 Ga0225908_10714 Ga0226839_10922 Ga0226840_11214 Ga0226842_104718 Ga0226843_107383 Ga0226847_106762 Ga0226852_108396 Ga0227359_101142 Ga0307804_111231 Ga0311394_111343 Ga0312303_111784 Ga0312304_111260 H3R21_00595 H3R22_00960 H3R25_03495 H3T43_01650 H3T47_06905 H3T48_03185 H3U49_00945 LACWKB10_1800 LACWKB8_1153
OG0000257: Ga0061073_0128 Ga0070887_12076 Ga0072400_107337 Ga0072402_105610 Ga0072403_11599 Ga0072404_110434 Ga0133561_111113 Ga0133562_12946 Ga0133563_11984 Ga0133564_111190 Ga0225908_10713 Ga0226839_10921 Ga0226840_11213 Ga0226842_104717 Ga0226843_107382 Ga0226847_106761 Ga0226852_108395 Ga0227359_101143 Ga0307804_111230 Ga0311394_111342 Ga0312303_111785 Ga0312304_111259 H3R21_00600 H3R22_00965 H3R25_03490 H3T43_01645 H3T47_06900 H3T48_03190 H3U49_00950 LACWKB10_1799 LACWKB8_1152
OG0000258: Ga0061073_0129 Ga0070887_12075 Ga0072400_107336 Ga0072402_105609 Ga0072403_11598 Ga0072404_110433 Ga0133561_111112 Ga0133562_12945 Ga0133563_11983 Ga0133564_111189 Ga0225908_10712 Ga0226839_10920 Ga0226840_11212 Ga0226842_104716 Ga0226843_107381 Ga0226847_106760 Ga0226852_108394 Ga0227359_101144 Ga0307804_111229 Ga0311394_111341 Ga0312303_111786 Ga0312304_111258 H3R21_00605 H3R22_00970 H3R25_03485 H3T43_01640 H3T47_06895 H3T48_03195 H3U49_00955 LACWKB10_1798 LACWKB8_1151
OG0000260: Ga0061073_0131 Ga0070887_12073 Ga0072400_107334 Ga0072402_105607 Ga0072403_11596 Ga0072404_110431 Ga0133561_111110 Ga0133562_12943 Ga0133563_11981 Ga0133564_111187 Ga0225908_10710 Ga0226839_10918 Ga0226840_11210 Ga0226842_104714 Ga0226843_107379 Ga0226847_106758 Ga0226852_108392 Ga0227359_101146 Ga0307804_111227 Ga0311394_111339 Ga0312303_111788 Ga0312304_111256 H3R21_00630 H3R22_00980 H3R25_03475 H3T43_01630 H3T47_06885 H3T48_03205 H3U49_00965 LACWKB10_1796 LACWKB8_1149
OG0000262: Ga0061073_0133 Ga0070887_12071 Ga0072400_107332 Ga0072402_105605 Ga0072403_11594 Ga0072404_110429 Ga0133561_111108 Ga0133562_12941 Ga0133563_11979 Ga0133564_111185 Ga0225908_1078 Ga0226839_10916 Ga0226840_1128 Ga0226842_104712 Ga0226843_107377 Ga0226847_106756 Ga0226852_108390 Ga0227359_101148 Ga0307804_111225 Ga0311394_111337 Ga0312303_111790 Ga0312304_111254 H3R21_00640 H3R22_00990 H3R25_03465 H3T43_01620 H3T47_06875 H3T48_03215 H3U49_00975 LACWKB10_1794 LACWKB8_1147
OG0000263: Ga0061073_0134 Ga0070887_12070 Ga0072400_107331 Ga0072402_105604 Ga0072403_11593 Ga0072404_110428 Ga0133561_111107 Ga0133562_12940 Ga0133563_11978 Ga0133564_111184 Ga0225908_1077 Ga0226839_10915 Ga0226840_1127 Ga0226842_104711 Ga0226843_107376 Ga0226847_106755 Ga0226852_108389 Ga0227359_101149 Ga0307804_111224 Ga0311394_111336 Ga0312303_111791 Ga0312304_111253 H3R21_00645 H3R22_00995 H3R25_03460 H3T43_01615 H3T47_06870 H3T48_03220 H3U49_00980 LACWKB10_1793 LACWKB8_1146
OG0000264: Ga0061073_0135 Ga0070887_12069 Ga0072400_107330 Ga0072402_105603 Ga0072403_11592 Ga0072404_110427 Ga0133561_111106 Ga0133562_12939 Ga0133563_11977 Ga0133564_111183 Ga0225908_1076 Ga0226839_10914 Ga0226840_1126 Ga0226842_104710 Ga0226843_107375 Ga0226847_106754 Ga0226852_108388 Ga0227359_101150 Ga0307804_111223 Ga0311394_111335 Ga0312303_111792 Ga0312304_111252 H3R21_00650 H3R22_01000 H3R25_03455 H3T43_01610 H3T47_06865 H3T48_03225 H3U49_00985 LACWKB10_1792 LACWKB8_1145
OG0000265: Ga0061073_0136 Ga0070887_12068 Ga0072400_107329 Ga0072402_105602 Ga0072403_11591 Ga0072404_110426 Ga0133561_111105 Ga0133562_12938 Ga0133563_11976 Ga0133564_111182 Ga0225908_1075 Ga0226839_10913 Ga0226840_1125 Ga0226842_104709 Ga0226843_107374 Ga0226847_106753 Ga0226852_108387 Ga0227359_101151 Ga0307804_111222 Ga0311394_111334 Ga0312303_111793 Ga0312304_111251 H3R21_00655 H3R22_01005 H3R25_03450 H3T43_01605 H3T47_06860 H3T48_03230 H3U49_00990 LACWKB10_1791 LACWKB8_1144
OG0000266: Ga0061073_0137 Ga0070887_12067 Ga0072400_107328 Ga0072402_105601 Ga0072403_11590 Ga0072404_110425 Ga0133561_111104 Ga0133562_12937 Ga0133563_11975 Ga0133564_111181 Ga0225908_1074 Ga0226839_10912 Ga0226840_1124 Ga0226842_104708 Ga0226843_107373 Ga0226847_106752 Ga0226852_108386 Ga0227359_101152 Ga0307804_111221 Ga0311394_111333 Ga0312303_111794 Ga0312304_111250 H3R21_00660 H3R22_01010 H3R25_03445 H3T43_01600 H3T47_06855 H3T48_03235 H3U49_00995 LACWKB10_1790 LACWKB8_1143
OG0000267: Ga0061073_0138 Ga0070887_12066 Ga0072400_107327 Ga0072402_105600 Ga0072403_11589 Ga0072404_110424 Ga0133561_111103 Ga0133562_12936 Ga0133563_11974 Ga0133564_111180 Ga0225908_1073 Ga0226839_10911 Ga0226840_1123 Ga0226842_104707 Ga0226843_107372 Ga0226847_106751 Ga0226852_108385 Ga0227359_101153 Ga0307804_111220 Ga0311394_111332 Ga0312303_111795 Ga0312304_111249 H3R21_00665 H3R22_01015 H3R25_03440 H3T43_01595 H3T47_06850 H3T48_03240 H3U49_01000 LACWKB10_1789 LACWKB8_1142
OG0000268: Ga0061073_0139 Ga0070887_12065 Ga0072400_107326 Ga0072402_105599 Ga0072403_11588 Ga0072404_110423 Ga0133561_111102 Ga0133562_12935 Ga0133563_11973 Ga0133564_111179 Ga0225908_1072 Ga0226839_10910 Ga0226840_1122 Ga0226842_104706 Ga0226843_107371 Ga0226847_106750 Ga0226852_108384 Ga0227359_101154 Ga0307804_111219 Ga0311394_111331 Ga0312303_111796 Ga0312304_111248 H3R21_00670 H3R22_01020 H3R25_03435 H3T43_01590 H3T47_06845 H3T48_03245 H3U49_01005 LACWKB10_1788 LACWKB8_1141
OG0000269: Ga0061073_0140 Ga0070887_12064 Ga0072400_107325 Ga0072402_105598 Ga0072403_11587 Ga0072404_110422 Ga0133561_111101 Ga0133562_12934 Ga0133563_11972 Ga0133564_111178 Ga0225908_1071 Ga0226839_1099 Ga0226840_1121 Ga0226842_104705 Ga0226843_107370 Ga0226847_106749 Ga0226852_108383 Ga0227359_101155 Ga0307804_111218 Ga0311394_111330 Ga0312303_111797 Ga0312304_111247 H3R21_00675 H3R22_01025 H3R25_03430 H3T43_01585 H3T47_06840 H3T48_03250 H3U49_01010 LACWKB10_1787 LACWKB8_1140
OG0000273: Ga0061073_0144 Ga0070887_12060 Ga0072400_107321 Ga0072402_105594 Ga0072403_11583 Ga0072404_110418 Ga0133561_111097 Ga0133562_12930 Ga0133563_11968 Ga0133564_111174 Ga0225908_106275 Ga0226839_10882 Ga0226840_111167 Ga0226842_104701 Ga0226843_107366 Ga0226847_106745 Ga0226852_108379 Ga0227359_100874 Ga0307804_111214 Ga0311394_111326 Ga0312303_111801 Ga0312304_111243 H3R21_00695 H3R22_01045 H3R25_03410 H3T43_01565 H3T47_06820 H3T48_03270 H3U49_01030 LACWKB10_1898 LACWKB8_1136
OG0000274: Ga0061073_0145 Ga0070887_12059 Ga0072400_107320 Ga0072402_105593 Ga0072403_11582 Ga0072404_110417 Ga0133561_111096 Ga0133562_12929 Ga0133563_11967 Ga0133564_111173 Ga0225908_106274 Ga0226839_10881 Ga0226840_111166 Ga0226842_104700 Ga0226843_107365 Ga0226847_106744 Ga0226852_108378 Ga0227359_100873 Ga0307804_111213 Ga0311394_111325 Ga0312303_111802 Ga0312304_111242 H3R21_00700 H3R22_01050 H3R25_03405 H3T43_01560 H3T47_06815 H3T48_03275 H3U49_01035 LACWKB10_1899 LACWKB8_1135
OG0000276: Ga0061073_0147 Ga0070887_12057 Ga0072400_107318 Ga0072402_105591 Ga0072403_11580 Ga0072404_110415 Ga0133561_111094 Ga0133562_12927 Ga0133563_11965 Ga0133564_111171 Ga0225908_106272 Ga0226839_10879 Ga0226840_111164 Ga0226842_104698 Ga0226843_107363 Ga0226847_106742 Ga0226852_108376 Ga0227359_100871 Ga0307804_111211 Ga0311394_111323 Ga0312303_111804 Ga0312304_111240 H3R21_00710 H3R22_01060 H3R25_03395 H3T43_01550 H3T47_06805 H3T48_03285 H3U49_01045 LACWKB10_1901 LACWKB8_1133
OG0000277: Ga0061073_0148 Ga0070887_12056 Ga0072400_107317 Ga0072402_105590 Ga0072403_11579 Ga0072404_110414 Ga0133561_111093 Ga0133562_12926 Ga0133563_11964 Ga0133564_111170 Ga0225908_106271 Ga0226839_10878 Ga0226840_111163 Ga0226842_104697 Ga0226843_107362 Ga0226847_106741 Ga0226852_108375 Ga0227359_100870 Ga0307804_111210 Ga0311394_111322 Ga0312303_111805 Ga0312304_111239 H3R21_00715 H3R22_01065 H3R25_03390 H3T43_01545 H3T47_06800 H3T48_03290 H3U49_01050 LACWKB10_1902 LACWKB8_1132
OG0000278: Ga0061073_0149 Ga0070887_12055 Ga0072400_107316 Ga0072402_105589 Ga0072403_11578 Ga0072404_110413 Ga0133561_111092 Ga0133562_12925 Ga0133563_11963 Ga0133564_111169 Ga0225908_106270 Ga0226839_10877 Ga0226840_111162 Ga0226842_104696 Ga0226843_107361 Ga0226847_106740 Ga0226852_108374 Ga0227359_100869 Ga0307804_111209 Ga0311394_111321 Ga0312303_111806 Ga0312304_111238 H3R21_00720 H3R22_01070 H3R25_03385 H3T43_01540 H3T47_06795 H3T48_03295 H3U49_01055 LACWKB10_1903 LACWKB8_1131
